STATE,Date,YearMonth,Events,Damage,y,Events_3M,Events_12M,Events_36M,Damage_3M,Damage_12M,Damage_36M
OHIO,1961-08-31,196108,6,2.5,1,19,28,61,552.5,632.5,968
OHIO,1961-10-01,NA,0,0,0,19,28,61,552.5,632.5,968
OHIO,1961-10-31,NA,0,0,0,6,28,61,2.5,632.5,968
OHIO,1961-12-01,NA,0,0,0,0,28,61,0,632.5,968
OHIO,1961-12-31,NA,0,0,0,0,28,61,0,632.5,968
OHIO,1962-01-31,NA,0,0,0,0,28,60,0,632.5,968
OHIO,1962-03-03,NA,0,0,0,0,28,60,0,632.5,968
OHIO,1962-03-31,NA,0,0,1,0,26,58,0,607.5,968
OHIO,1962-05-01,NA,0,0,0,0,26,58,0,607.5,968
OHIO,1962-05-31,196205,16,275,1,16,35,67,275,827.5,1237.5
OHIO,1962-07-01,NA,0,0,0,16,35,67,275,827.5,1237.5
OHIO,1962-07-31,196207,6,2.5,1,22,28,66,277.5,280,1237.5
OHIO,1962-08-31,196208,9,2.5,1,15,31,74,5,280,1237.5
OHIO,1962-10-01,NA,0,0,0,15,31,74,5,280,1237.5
OHIO,1962-10-31,NA,0,0,0,9,31,73,2.5,280,987.5
OHIO,1962-12-01,NA,0,0,0,0,31,73,0,280,987.5
OHIO,1962-12-31,NA,0,0,0,0,31,73,0,280,987.5
OHIO,1963-01-31,NA,0,0,1,0,31,73,0,280,987.5
OHIO,1963-03-03,NA,0,0,0,0,31,73,0,280,987.5
OHIO,1963-03-31,196303,1,0,1,1,32,74,0,280,987.5
OHIO,1963-05-01,NA,0,0,0,1,32,74,0,280,987.5
OHIO,1963-05-31,196305,3,50,1,4,19,70,50,55,987.5
OHIO,1963-07-01,NA,0,0,0,3,19,70,50,55,987.5
OHIO,1963-07-31,196307,7,5,1,10,20,71,55,57.5,992.5
OHIO,1963-08-31,196308,3,0,1,10,14,73,5,55,967.5
OHIO,1963-10-01,NA,0,0,0,10,14,73,5,55,967.5
OHIO,1963-10-31,NA,0,0,1,3,14,73,0,55,967.5
OHIO,1963-12-01,NA,0,0,0,0,14,73,0,55,967.5
OHIO,1963-12-31,NA,0,0,0,0,14,73,0,55,967.5
OHIO,1964-01-31,NA,0,0,0,0,14,73,0,55,967.5
OHIO,1964-03-02,NA,0,0,0,0,14,73,0,55,967.5
OHIO,1964-03-31,196403,3,2.5,1,3,16,74,2.5,57.5,945
OHIO,1964-05-01,NA,0,0,0,3,16,74,2.5,57.5,945
OHIO,1964-05-31,196405,4,25,0,7,17,71,27.5,32.5,915
OHIO,1964-07-01,NA,0,0,0,4,17,71,25,32.5,915
OHIO,1964-07-31,196407,3,0,1,7,13,61,25,27.5,365
OHIO,1964-08-31,196408,10,52.5,1,13,20,65,52.5,80,415
OHIO,1964-10-01,NA,0,0,0,13,20,65,52.5,80,415
OHIO,1964-10-31,NA,0,0,1,10,20,65,52.5,80,415
OHIO,1964-12-01,NA,0,0,0,0,20,65,0,80,415
OHIO,1964-12-31,NA,0,0,0,0,20,65,0,80,415
OHIO,1965-01-31,196501,4,0,0,4,24,69,0,80,415
OHIO,1965-03-03,NA,0,0,0,4,24,69,0,80,415
OHIO,1965-03-31,196503,1,25,1,5,22,70,25,102.5,440
OHIO,1965-05-01,NA,0,0,0,1,22,70,25,102.5,440
OHIO,1965-05-31,196505,12,77.5,1,13,30,66,102.5,155,242.5
OHIO,1965-07-01,NA,0,0,0,12,30,66,77.5,155,242.5
OHIO,1965-07-31,196507,12,50,1,24,39,72,127.5,205,290
OHIO,1965-08-31,196508,9,27.5,1,21,38,72,77.5,180,315
OHIO,1965-10-01,NA,0,0,0,21,38,72,77.5,180,315
OHIO,1965-10-31,196510,1,0,1,10,39,73,27.5,180,315
OHIO,1965-12-01,NA,0,0,0,1,39,73,0,180,315
OHIO,1965-12-31,NA,0,0,1,1,39,73,0,180,315
OHIO,1966-01-31,NA,0,0,0,0,35,73,0,180,315
OHIO,1966-03-03,NA,0,0,0,0,35,73,0,180,315
OHIO,1966-03-31,196603,5,0,0,5,39,77,0,155,315
OHIO,1966-05-01,NA,0,0,0,5,39,77,0,155,315
OHIO,1966-05-31,NA,0,0,1,5,27,74,0,77.5,265
OHIO,1966-07-01,NA,0,0,0,0,27,74,0,77.5,265
OHIO,1966-07-31,196607,31,25,1,31,46,98,25,52.5,285
OHIO,1966-08-31,196608,13,0,1,44,50,108,25,25,285
OHIO,1966-10-01,NA,0,0,0,44,50,108,25,25,285
OHIO,1966-10-31,196610,1,250,0,14,50,109,250,275,535
OHIO,1966-12-01,NA,0,0,0,1,50,109,250,275,535
OHIO,1966-12-31,NA,0,0,1,1,50,109,250,275,535
OHIO,1967-01-31,NA,0,0,0,0,50,109,0,275,535
OHIO,1967-03-03,NA,0,0,0,0,50,109,0,275,535
OHIO,1967-03-31,196703,6,25,1,6,51,112,25,300,557.5
OHIO,1967-05-01,NA,0,0,0,6,51,112,25,300,557.5
OHIO,1967-05-31,196705,7,0,1,13,58,115,25,300,532.5
OHIO,1967-07-01,NA,0,0,0,7,58,115,0,300,532.5
OHIO,1967-07-31,196707,11,500,1,18,38,123,500,775,1032.5
OHIO,1967-08-31,196708,3,0,1,14,28,116,500,775,980
OHIO,1967-10-01,NA,0,0,0,14,28,116,500,775,980
OHIO,1967-10-31,196710,2,0,0,5,29,118,0,525,980
OHIO,1967-12-01,NA,0,0,0,2,29,118,0,525,980
OHIO,1967-12-31,196712,2,0,0,4,31,120,0,525,980
OHIO,1968-01-31,NA,0,0,0,2,31,116,0,525,980
OHIO,1968-03-02,NA,0,0,0,2,31,116,0,525,980
OHIO,1968-03-31,NA,0,0,0,0,25,115,0,500,955
OHIO,1968-05-01,NA,0,0,0,0,25,115,0,500,955
OHIO,1968-05-31,196805,20,52.5,1,20,38,123,52.5,552.5,930
OHIO,1968-07-01,NA,0,0,0,20,38,123,52.5,552.5,930
OHIO,1968-07-31,196807,15,0,1,35,42,126,52.5,52.5,880
OHIO,1968-08-31,196808,16,2.5,1,31,55,133,2.5,55,855
OHIO,1968-10-01,NA,0,0,0,31,55,133,2.5,55,855
OHIO,1968-10-31,NA,0,0,0,16,53,132,2.5,55,855
OHIO,1968-12-01,NA,0,0,0,0,53,132,0,55,855
OHIO,1968-12-31,196812,2,0,1,2,53,134,0,55,855
OHIO,1969-01-31,NA,0,0,0,2,53,134,0,55,855
OHIO,1969-03-03,NA,0,0,0,2,53,134,0,55,855
OHIO,1969-03-31,196903,2,2.5,1,2,55,131,2.5,57.5,857.5
OHIO,1969-05-01,NA,0,0,0,2,55,131,2.5,57.5,857.5
OHIO,1969-05-31,196905,23,810.5,1,25,58,154,813,815.5,1668
OHIO,1969-07-01,NA,0,0,0,23,58,154,810.5,815.5,1668
OHIO,1969-07-31,196907,20,527.5,1,43,63,143,1338,1343,2170.5
OHIO,1969-08-31,196908,5,252.5,1,25,52,135,780,1593,2423
OHIO,1969-10-01,NA,0,0,0,25,52,135,780,1593,2423
OHIO,1969-10-31,NA,0,0,1,5,52,134,252.5,1593,2173
OHIO,1969-12-01,NA,0,0,0,0,52,134,0,1593,2173
OHIO,1969-12-31,NA,0,0,1,0,50,134,0,1593,2173
OHIO,1970-01-31,NA,0,0,0,0,50,134,0,1593,2173
OHIO,1970-03-03,NA,0,0,0,0,50,134,0,1593,2173
OHIO,1970-03-31,NA,0,0,1,0,48,128,0,1590.5,2148
OHIO,1970-05-01,NA,0,0,0,0,48,128,0,1590.5,2148
OHIO,1970-05-31,197005,38,577.5,1,38,63,159,577.5,1357.5,2725.5
OHIO,1970-07-01,NA,0,0,0,38,63,159,577.5,1357.5,2725.5
OHIO,1970-07-31,197007,13,275,1,51,56,161,852.5,1105,2500.5
OHIO,1970-08-31,197008,4,2.5,1,17,55,162,277.5,855,2503
OHIO,1970-10-01,NA,0,0,0,17,55,162,277.5,855,2503
OHIO,1970-10-31,NA,0,0,0,4,55,160,2.5,855,2503
OHIO,1970-12-01,NA,0,0,0,0,55,160,0,855,2503
OHIO,1970-12-31,197012,3,0,0,3,58,161,0,855,2503
OHIO,1971-01-31,NA,0,0,0,3,58,161,0,855,2503
OHIO,1971-03-03,NA,0,0,0,3,58,161,0,855,2503
OHIO,1971-03-31,197103,3,0,0,3,61,164,0,855,2503
OHIO,1971-05-01,NA,0,0,0,3,61,164,0,855,2503
OHIO,1971-05-31,197105,9,302.5,1,12,32,153,302.5,580,2753
OHIO,1971-07-01,NA,0,0,0,9,32,153,302.5,580,2753
OHIO,1971-07-31,197107,12,525,1,21,31,150,827.5,830,3278
OHIO,1971-08-31,197108,11,25,1,23,38,145,550,852.5,3300.5
OHIO,1971-10-01,NA,0,0,0,23,38,145,550,852.5,3300.5
OHIO,1971-10-31,197110,1,25,1,12,39,146,50,877.5,3325.5
OHIO,1971-12-01,NA,0,0,0,1,39,146,25,877.5,3325.5
OHIO,1971-12-31,197112,1,0,1,2,37,145,25,877.5,3325.5
OHIO,1972-01-31,NA,0,0,1,1,37,145,0,877.5,3325.5
OHIO,1972-03-02,NA,0,0,0,1,37,145,0,877.5,3325.5
OHIO,1972-03-31,197203,1,0,1,1,35,144,0,877.5,3323
OHIO,1972-05-01,NA,0,0,0,1,35,144,0,877.5,3323
OHIO,1972-05-31,197205,6,0,1,7,32,127,0,575,2512.5
OHIO,1972-07-01,NA,0,0,0,6,32,127,0,575,2512.5
OHIO,1972-07-31,197207,7,75,1,13,27,114,75,125,2060
OHIO,1972-08-31,197208,11,577.5,1,18,27,120,652.5,677.5,2385
OHIO,1972-10-01,NA,0,0,0,18,27,120,652.5,677.5,2385
OHIO,1972-10-31,NA,0,0,0,11,26,120,577.5,652.5,2385
OHIO,1972-12-01,NA,0,0,0,0,26,120,0,652.5,2385
OHIO,1972-12-31,NA,0,0,0,0,25,120,0,652.5,2385
OHIO,1973-01-31,NA,0,0,1,0,25,120,0,652.5,2385
OHIO,1973-03-03,NA,0,0,0,0,25,120,0,652.5,2385
OHIO,1973-03-31,NA,0,0,0,0,24,120,0,652.5,2385
OHIO,1973-05-01,NA,0,0,0,0,24,120,0,652.5,2385
OHIO,1973-05-31,197305,30,1360.25,1,30,48,112,1360.25,2012.75,3167.75
OHIO,1973-07-01,NA,0,0,0,30,48,112,1360.25,2012.75,3167.75
OHIO,1973-07-31,197307,39,310.75,1,69,80,138,1671,2248.5,3203.5
OHIO,1973-08-31,197308,25,27.75,1,64,94,159,338.5,1698.75,3228.75
OHIO,1973-10-01,NA,0,0,0,64,94,159,338.5,1698.75,3228.75
OHIO,1973-10-31,197310,7,0,0,32,101,166,27.75,1698.75,3228.75
OHIO,1973-12-01,NA,0,0,0,7,101,166,0,1698.75,3228.75
OHIO,1973-12-31,197312,8,525,0,15,109,171,525,2223.75,3753.75
OHIO,1974-01-31,197401,9,250,1,17,118,180,775,2473.75,4003.75
OHIO,1974-03-03,NA,0,0,0,17,118,180,775,2473.75,4003.75
OHIO,1974-03-31,197403,7,0,1,16,125,184,250,2473.75,4003.75
OHIO,1974-05-01,NA,0,0,0,7,125,184,0,2473.75,4003.75
OHIO,1974-05-31,197405,18,350,1,25,113,193,350,1463.5,4051.25
OHIO,1974-07-01,NA,0,0,0,18,113,193,350,1463.5,4051.25
OHIO,1974-07-31,197407,14,0,1,32,88,195,350,1152.75,3526.25
OHIO,1974-08-31,197408,13,25,1,27,76,197,25,1150,3526.25
OHIO,1974-10-01,NA,0,0,0,27,76,197,25,1150,3526.25
OHIO,1974-10-31,NA,0,0,0,13,69,196,25,1150,3501.25
OHIO,1974-12-01,NA,0,0,0,0,69,196,0,1150,3501.25
OHIO,1974-12-31,NA,0,0,0,0,61,195,0,625,3501.25
OHIO,1975-01-31,197501,12,0,0,12,64,207,0,375,3501.25
OHIO,1975-03-03,NA,0,0,0,12,64,207,0,375,3501.25
OHIO,1975-03-31,NA,0,0,1,12,57,206,0,375,3501.25
OHIO,1975-05-01,NA,0,0,0,0,57,206,0,375,3501.25
OHIO,1975-05-31,197505,8,0,1,8,47,208,0,25,3501.25
OHIO,1975-07-01,NA,0,0,0,8,47,208,0,25,3501.25
OHIO,1975-07-31,197507,25,250,1,33,58,226,250,275,3676.25
OHIO,1975-08-31,197508,10,255.25,1,35,55,225,505.25,505.25,3354
OHIO,1975-10-01,NA,0,0,0,35,55,225,505.25,505.25,3354
OHIO,1975-10-31,NA,0,0,1,10,55,225,255.25,505.25,3354
OHIO,1975-12-01,NA,0,0,0,0,55,225,0,505.25,3354
OHIO,1975-12-31,NA,0,0,0,0,55,225,0,505.25,3354
OHIO,1976-01-31,197601,8,25,0,8,51,233,25,530.25,3379
OHIO,1976-03-02,NA,0,0,0,8,51,233,25,530.25,3379
OHIO,1976-03-31,197603,21,50,0,29,72,254,75,580.25,3429
OHIO,1976-05-01,NA,0,0,0,21,72,254,50,580.25,3429
OHIO,1976-05-31,197605,5,0,1,26,69,229,50,580.25,2068.75
OHIO,1976-07-01,NA,0,0,0,5,69,229,0,580.25,2068.75
OHIO,1976-07-31,197607,44,25,1,49,88,234,25,355.25,1783
OHIO,1976-08-31,197608,3,0,1,47,81,212,25,100,1755.25
OHIO,1976-10-01,NA,0,0,0,47,81,212,25,100,1755.25
OHIO,1976-10-31,NA,0,0,1,3,81,205,0,100,1755.25
OHIO,1976-12-01,NA,0,0,0,0,81,205,0,100,1755.25
OHIO,1976-12-31,NA,0,0,0,0,81,197,0,100,1230.25
OHIO,1977-01-31,NA,0,0,0,0,73,188,0,75,980.25
OHIO,1977-03-03,NA,0,0,0,0,73,188,0,75,980.25
OHIO,1977-03-31,197703,5,25,0,5,57,186,25,50,1005.25
OHIO,1977-05-01,NA,0,0,0,5,57,186,25,50,1005.25
OHIO,1977-05-31,197705,7,0,1,12,59,175,25,50,655.25
OHIO,1977-07-01,NA,0,0,0,7,59,175,0,50,655.25
OHIO,1977-07-31,197707,24,0,1,31,39,185,0,25,655.25
OHIO,1977-08-31,197708,5,0,1,29,41,177,0,25,630.25
OHIO,1977-10-01,NA,0,0,0,29,41,177,0,25,630.25
OHIO,1977-10-31,197710,10,777.5,1,15,51,187,777.5,802.5,1407.75
OHIO,1977-12-01,NA,0,0,0,10,51,187,777.5,802.5,1407.75
OHIO,1977-12-31,NA,0,0,0,10,51,187,777.5,802.5,1407.75
OHIO,1978-01-31,NA,0,0,1,0,51,175,0,802.5,1407.75
OHIO,1978-03-03,NA,0,0,0,0,51,175,0,802.5,1407.75
OHIO,1978-03-31,NA,0,0,0,0,46,175,0,777.5,1407.75
OHIO,1978-05-01,NA,0,0,0,0,46,175,0,777.5,1407.75
OHIO,1978-05-31,197805,6,0,1,6,45,173,0,777.5,1407.75
OHIO,1978-07-01,NA,0,0,0,6,45,173,0,777.5,1407.75
OHIO,1978-07-31,197807,9,325,1,15,30,157,325,1102.5,1482.75
OHIO,1978-08-31,197808,7,0,1,16,32,154,325,1102.5,1227.5
OHIO,1978-10-01,NA,0,0,0,16,32,154,325,1102.5,1227.5
OHIO,1978-10-31,197810,3,2.5,0,10,25,157,2.5,327.5,1230
OHIO,1978-12-01,NA,0,0,0,3,25,157,2.5,327.5,1230
OHIO,1978-12-31,NA,0,0,0,3,25,157,2.5,327.5,1230
OHIO,1979-01-31,NA,0,0,0,0,25,149,0,327.5,1205
OHIO,1979-03-03,NA,0,0,0,0,25,149,0,327.5,1205
OHIO,1979-03-31,NA,0,0,0,0,25,128,0,327.5,1155
OHIO,1979-05-01,NA,0,0,0,0,25,128,0,327.5,1155
OHIO,1979-05-31,197905,5,0,1,5,24,128,0,327.5,1155
OHIO,1979-07-01,NA,0,0,0,5,24,128,0,327.5,1155
OHIO,1979-07-31,197907,6,25,1,11,21,90,25,27.5,1155
OHIO,1979-08-31,197908,24,250,1,30,38,111,275,277.5,1405
OHIO,1979-10-01,NA,0,0,0,30,38,111,275,277.5,1405
OHIO,1979-10-31,197910,1,0,0,25,36,112,250,275,1405
OHIO,1979-12-01,NA,0,0,0,1,36,112,0,275,1405
OHIO,1979-12-31,NA,0,0,0,1,36,112,0,275,1405
OHIO,1980-01-31,198001,1,250,1,1,37,113,250,525,1655
OHIO,1980-03-02,NA,0,0,0,1,37,113,250,525,1655
OHIO,1980-03-31,NA,0,0,1,1,37,108,250,525,1630
OHIO,1980-05-01,NA,0,0,0,0,37,108,0,525,1630
OHIO,1980-05-31,198005,59,252.5,1,59,91,160,252.5,777.5,1882.5
OHIO,1980-07-01,NA,0,0,0,59,91,160,252.5,777.5,1882.5
OHIO,1980-07-31,198007,152,602.5,1,211,237,288,855,1355,2485
OHIO,1980-08-31,198008,61,500,1,213,274,344,1102.5,1605,2985
OHIO,1980-10-01,NA,0,0,0,213,274,344,1102.5,1605,2985
OHIO,1980-10-31,NA,0,0,0,61,273,334,500,1605,2207.5
OHIO,1980-12-01,NA,0,0,0,0,273,334,0,1605,2207.5
OHIO,1980-12-31,NA,0,0,0,0,273,334,0,1605,2207.5
OHIO,1981-01-31,NA,0,0,0,0,272,334,0,1355,2207.5
OHIO,1981-03-03,NA,0,0,0,0,272,334,0,1355,2207.5
OHIO,1981-03-31,NA,0,0,1,0,272,334,0,1355,2207.5
OHIO,1981-05-01,NA,0,0,0,0,272,334,0,1355,2207.5
OHIO,1981-05-31,198105,5,0,1,5,218,333,0,1102.5,2207.5
OHIO,1981-07-01,NA,0,0,0,5,218,333,0,1102.5,2207.5
OHIO,1981-07-31,198107,4,250,1,9,70,328,250,750,2132.5
OHIO,1981-08-31,198108,1,0,1,5,10,322,250,250,2132.5
OHIO,1981-10-01,NA,0,0,0,5,10,322,250,250,2132.5
OHIO,1981-10-31,NA,0,0,1,1,10,319,0,250,2130
OHIO,1981-12-01,NA,0,0,0,0,10,319,0,250,2130
OHIO,1981-12-31,NA,0,0,0,0,10,319,0,250,2130
OHIO,1982-01-31,198201,14,0,0,14,24,333,0,250,2130
OHIO,1982-03-03,NA,0,0,0,14,24,333,0,250,2130
OHIO,1982-03-31,198203,45,500,0,59,69,378,500,750,2630
OHIO,1982-05-01,NA,0,0,0,45,69,378,500,750,2630
OHIO,1982-05-31,198205,78,300,0,123,142,451,800,1050,2930
OHIO,1982-07-01,NA,0,0,0,78,142,451,300,1050,2930
OHIO,1982-07-31,198207,12,0,1,90,150,457,300,800,2905
OHIO,1982-08-31,198208,16,2.5,1,28,165,449,2.5,802.5,2657.5
OHIO,1982-10-01,NA,0,0,0,28,165,449,2.5,802.5,2657.5
OHIO,1982-10-31,NA,0,0,0,16,165,448,2.5,802.5,2657.5
OHIO,1982-12-01,NA,0,0,0,0,165,448,0,802.5,2657.5
OHIO,1982-12-31,NA,0,0,0,0,165,448,0,802.5,2657.5
OHIO,1983-01-31,NA,0,0,0,0,151,447,0,802.5,2407.5
OHIO,1983-03-03,NA,0,0,0,0,151,447,0,802.5,2407.5
OHIO,1983-03-31,198303,11,0,1,11,117,458,0,302.5,2407.5
OHIO,1983-05-01,NA,0,0,0,11,117,458,0,302.5,2407.5
OHIO,1983-05-31,198305,98,1302.5,1,109,137,497,1302.5,1305,3457.5
OHIO,1983-07-01,NA,0,0,0,98,137,497,1302.5,1305,3457.5
OHIO,1983-07-31,198307,181,25,1,279,306,526,1327.5,1330,2880
OHIO,1983-08-31,198308,12,0,1,193,302,477,25,1327.5,2380
OHIO,1983-10-01,NA,0,0,0,193,302,477,25,1327.5,2380
OHIO,1983-10-31,198310,8,0,0,20,310,485,0,1327.5,2380
OHIO,1983-12-01,NA,0,0,0,8,310,485,0,1327.5,2380
OHIO,1983-12-31,NA,0,0,0,8,310,485,0,1327.5,2380
OHIO,1984-01-31,NA,0,0,0,0,310,485,0,1327.5,2380
OHIO,1984-03-02,NA,0,0,0,0,310,485,0,1327.5,2380
OHIO,1984-03-31,NA,0,0,1,0,299,485,0,1327.5,2380
OHIO,1984-05-01,NA,0,0,0,0,299,485,0,1327.5,2380
OHIO,1984-05-31,NA,0,0,1,0,201,480,0,25,2380
OHIO,1984-07-01,NA,0,0,0,0,201,480,0,25,2380
OHIO,1984-07-31,198407,29,0,1,29,49,505,0,0,2130
OHIO,1984-08-31,198408,40,250,1,69,77,544,250,250,2380
OHIO,1984-10-01,NA,0,0,0,69,77,544,250,250,2380
OHIO,1984-10-31,NA,0,0,1,40,69,544,250,250,2380
OHIO,1984-12-01,NA,0,0,0,0,69,544,0,250,2380
OHIO,1984-12-31,NA,0,0,0,0,69,544,0,250,2380
OHIO,1985-01-31,NA,0,0,0,0,69,530,0,250,2380
OHIO,1985-03-03,NA,0,0,0,0,69,530,0,250,2380
OHIO,1985-03-31,198503,42,1027.5,1,42,111,527,1027.5,1277.5,2907.5
OHIO,1985-05-01,NA,0,0,0,42,111,527,1027.5,1277.5,2907.5
OHIO,1985-05-31,198505,84,1912.5,1,126,195,533,2940,3190,4520
OHIO,1985-07-01,NA,0,0,0,84,195,533,1912.5,3190,4520
OHIO,1985-07-31,198507,50,0,1,134,216,571,1912.5,3190,4520
OHIO,1985-08-31,198508,10,0,1,60,186,565,0,2940,4517.5
OHIO,1985-10-01,NA,0,0,0,60,186,565,0,2940,4517.5
OHIO,1985-10-31,NA,0,0,0,10,186,565,0,2940,4517.5
OHIO,1985-12-01,NA,0,0,0,0,186,565,0,2940,4517.5
OHIO,1985-12-31,NA,0,0,0,0,186,565,0,2940,4517.5
OHIO,1986-01-31,NA,0,0,0,0,186,565,0,2940,4517.5
OHIO,1986-03-03,NA,0,0,0,0,186,565,0,2940,4517.5
OHIO,1986-03-31,198603,47,1267.5,0,47,191,601,1267.5,3180,5785
OHIO,1986-05-01,NA,0,0,0,47,191,601,1267.5,3180,5785
OHIO,1986-05-31,198605,77,525,1,124,184,580,1792.5,1792.5,5007.5
OHIO,1986-07-01,NA,0,0,0,77,184,580,525,1792.5,5007.5
OHIO,1986-07-31,198607,50,27.5,1,127,184,449,552.5,1820,5010
OHIO,1986-08-31,198608,23,2.5,1,73,197,460,30,1822.5,5012.5
OHIO,1986-10-01,NA,0,0,0,73,197,460,30,1822.5,5012.5
OHIO,1986-10-31,198610,4,0,0,27,201,456,2.5,1822.5,5012.5
OHIO,1986-12-01,NA,0,0,0,4,201,456,0,1822.5,5012.5
OHIO,1986-12-31,NA,0,0,0,4,201,456,0,1822.5,5012.5
OHIO,1987-01-31,NA,0,0,1,0,201,456,0,1822.5,5012.5
OHIO,1987-03-03,NA,0,0,0,0,201,456,0,1822.5,5012.5
OHIO,1987-03-31,198703,3,0,1,3,157,459,0,555,5012.5
OHIO,1987-05-01,NA,0,0,0,3,157,459,0,555,5012.5
OHIO,1987-05-31,198705,45,0,1,48,125,504,0,30,5012.5
OHIO,1987-07-01,NA,0,0,0,45,125,504,0,30,5012.5
OHIO,1987-07-31,198707,24,75,1,69,99,499,75,77.5,5087.5
OHIO,1987-08-31,198708,57,25,1,81,133,516,100,100,4862.5
OHIO,1987-10-01,NA,0,0,0,81,133,516,100,100,4862.5
OHIO,1987-10-31,NA,0,0,1,57,129,516,25,100,4862.5
OHIO,1987-12-01,NA,0,0,0,0,129,516,0,100,4862.5
OHIO,1987-12-31,NA,0,0,0,0,129,516,0,100,4862.5
OHIO,1988-01-31,NA,0,0,0,0,129,516,0,100,4862.5
OHIO,1988-03-02,NA,0,0,0,0,129,516,0,100,4862.5
OHIO,1988-03-31,NA,0,0,0,0,126,474,0,100,3835
OHIO,1988-05-01,NA,0,0,0,0,126,474,0,100,3835
OHIO,1988-05-31,198805,62,0,1,62,143,452,0,100,1922.5
OHIO,1988-07-01,NA,0,0,0,62,143,452,0,100,1922.5
OHIO,1988-07-31,198807,12,0,1,74,131,414,0,25,1922.5
OHIO,1988-08-31,198808,48,0,1,60,122,452,0,0,1922.5
OHIO,1988-10-01,NA,0,0,0,60,122,452,0,0,1922.5
OHIO,1988-10-31,NA,0,0,0,48,122,452,0,0,1922.5
OHIO,1988-12-01,NA,0,0,0,0,122,452,0,0,1922.5
OHIO,1988-12-31,NA,0,0,1,0,122,452,0,0,1922.5
OHIO,1989-01-31,198901,5,0,0,5,127,457,0,0,1922.5
OHIO,1989-03-03,NA,0,0,0,5,127,457,0,0,1922.5
OHIO,1989-03-31,198903,4,0,1,9,131,414,0,0,655
OHIO,1989-05-01,NA,0,0,0,4,131,414,0,0,655
OHIO,1989-05-31,198905,30,1250,1,34,99,367,1250,1250,1380
OHIO,1989-07-01,NA,0,0,0,30,99,367,1250,1250,1380
OHIO,1989-07-31,198907,35,0,1,65,122,352,1250,1250,1352.5
OHIO,1989-08-31,198908,42,25,1,77,116,371,25,1275,1375
OHIO,1989-10-01,NA,0,0,0,77,116,371,25,1275,1375
OHIO,1989-10-31,198910,5,275,1,47,121,372,300,1550,1650
OHIO,1989-12-01,NA,0,0,0,5,121,372,275,1550,1650
OHIO,1989-12-31,NA,0,0,0,5,121,372,275,1550,1650
OHIO,1990-01-31,NA,0,0,0,0,116,372,0,1550,1650
OHIO,1990-03-03,NA,0,0,0,0,116,372,0,1550,1650
OHIO,1990-03-31,NA,0,0,0,0,112,369,0,1550,1650
OHIO,1990-05-01,NA,0,0,0,0,112,369,0,1550,1650
OHIO,1990-05-31,199005,11,750,1,11,93,335,750,1050,2400
OHIO,1990-07-01,NA,0,0,0,11,93,335,750,1050,2400
OHIO,1990-07-31,199007,72,650,1,83,130,383,1400,1700,2975
OHIO,1990-08-31,199008,47,0,1,119,135,373,650,1675,2950
OHIO,1990-10-01,NA,0,0,0,119,135,373,650,1675,2950
OHIO,1990-10-31,NA,0,0,1,47,130,373,0,1400,2950
OHIO,1990-12-01,NA,0,0,0,0,130,373,0,1400,2950
OHIO,1990-12-31,199012,2,500,0,2,132,375,500,1900,3450
OHIO,1991-01-31,NA,0,0,0,2,132,375,500,1900,3450
OHIO,1991-03-03,NA,0,0,0,2,132,375,500,1900,3450
OHIO,1991-03-31,199103,57,25,0,57,189,432,25,1925,3475
OHIO,1991-05-01,NA,0,0,0,57,189,432,25,1925,3475
OHIO,1991-05-31,199105,66,500,1,123,244,436,525,1675,3975
OHIO,1991-07-01,NA,0,0,0,66,244,436,500,1675,3975
OHIO,1991-07-31,199107,84,25,0,150,256,508,525,1050,4000
OHIO,1991-08-31,199108,53,25,1,137,262,513,50,1075,4025
OHIO,1991-10-01,NA,0,0,0,137,262,513,50,1075,4025
OHIO,1991-10-31,199110,2,0,1,55,264,515,25,1075,4025
OHIO,1991-12-01,NA,0,0,0,2,264,515,0,1075,4025
OHIO,1991-12-31,NA,0,0,0,2,262,515,0,575,4025
OHIO,1992-01-31,NA,0,0,0,0,262,510,0,575,4025
OHIO,1992-03-02,NA,0,0,0,0,262,510,0,575,4025
OHIO,1992-03-31,NA,0,0,1,0,205,506,0,550,4025
OHIO,1992-05-01,NA,0,0,0,0,205,506,0,550,4025
OHIO,1992-05-31,199205,26,0,1,26,165,502,0,50,2775
OHIO,1992-07-01,NA,0,0,0,26,165,502,0,50,2775
OHIO,1992-07-31,199207,200,4532.5,1,226,281,667,4532.5,4557.5,7307.5
OHIO,1992-08-31,199208,33,75,1,233,261,658,4607.5,4607.5,7357.5
OHIO,1992-10-01,NA,0,0,0,233,261,658,4607.5,4607.5,7357.5
OHIO,1992-10-31,199210,13,0,1,46,272,666,75,4607.5,7082.5
OHIO,1992-12-01,NA,0,0,0,13,272,666,0,4607.5,7082.5
OHIO,1992-12-31,NA,0,0,0,13,272,666,0,4607.5,7082.5
OHIO,1993-01-31,NA,0,0,0,0,272,666,0,4607.5,7082.5
OHIO,1993-03-03,NA,0,0,0,0,272,666,0,4607.5,7082.5
OHIO,1993-03-31,NA,0,0,1,0,272,666,0,4607.5,7082.5
OHIO,1993-05-01,NA,0,0,0,0,272,666,0,4607.5,7082.5
OHIO,1993-05-31,199305,4,2,1,4,250,659,2,4609.5,6334.5
